X_TREE	Y_TREE	BAREA	DBH	VOL	SPP
509.56	249.96	0.03	18	0.22	4
511.31	249.46	0.04	23	0.43	4
512.19	247.73	0.01	13	0.09	4
515.67	248.02	0.02	15	0.14	4
518.12	248.15	0.04	22	0.38	4
520.62	244.94	0.02	16	0.16	4
523.3	242.83	0.03	19	0.26	4
523.4	244.79	0.01	12	0.08	4
528.82	243.17	0.02	15	0.14	4
526.93	244.86	0.02	14	0.11	4
527.72	245.75	0.02	15	0.14	4
531.04	245.39	0.01	13	0.09	4
528.49	247.73	0.03	21	0.34	4
526.36	246.86	0.03	19	0.26	4
525.19	249.25	0.02	15	0.14	4
524.49	247.34	0.01	13	0.09	4
522.78	246.9	0.03	19	0.26	4
522.07	250.55	0.05	26	0.58	4
517.23	251.96	0.04	23	0.43	4
513.4	251.5	0.03	18	0.22	4
511	254.02	0.04	23	0.43	4
508.14	255.23	0.05	24	0.47	4
507.83	257.32	0.01	13	0.09	4
511.29	259.52	0.07	29	0.77	4
513.34	263.39	0.06	27	0.64	4
509.92	263.24	0.05	26	0.58	4
503.65	268.41	0.12	39	1.61	6
498.7	271.97	0.05	24	0.47	0
500.55	276.55	0.03	19	0.26	0
504.16	274.2	0.06	27	0.64	1
507.85	275.76	0.03	19	0.26	1
505.88	279.59	0.07	29	0.77	2
511.69	283.98	0.04	23	0.43	0
516.8	284.07	0.02	14	0.11	0
521.16	288.37	0.05	24	0.47	0
523.21	289.25	0.02	15	0.14	0
525.89	290.17	0.04	23	0.43	0
525.06	287.33	0.05	26	0.58	0
522.29	286.63	0.02	16	0.16	0
523.25	283.8	0.02	16	0.16	0
523.19	282.51	0.04	22	0.38	0
520.64	282.05	0.08	32	0.99	2
519.36	280	0.02	17	0.19	2
522.44	279.14	0.03	19	0.26	0
518.89	277.02	0.05	25	0.53	3
515.52	278.25	0.13	41	1.82	6
513.77	274.8	0.04	22	0.38	2
510.59	273.18	0.01	12	0.08	0
509.34	271.49	0.02	17	0.19	0
511.85	270.84	0.05	24	0.47	2
495.48	269.45	0.06	28	0.71	2
500.2	265.74	0.02	15	0.14	0
496.81	262.07	0.03	20	0.3	0
498.27	260.78	0.05	25	0.53	0
497	258.97	0.03	19	0.26	0
503.36	263.64	0.08	32	0.99	2
502.33	259.29	0.03	19	0.26	0
501.24	258.48	0.04	23	0.43	0
504.62	252.92	0.06	27	0.64	4
504.38	244.96	0.04	22	0.38	4
504.76	242.91	0.01	13	0.09	4
500.84	242.05	0.02	15	0.14	4
502.28	239.63	0.02	17	0.19	4
503.77	238.64	0.01	13	0.09	4
506.45	241.11	0.04	23	0.43	4
508.37	241.78	0.02	16	0.16	4
507.23	239.15	0.01	13	0.09	4
512.55	270.24	0.02	14	0.11	0
518.04	271.87	0.05	24	0.47	2
519.26	269.75	0.04	22	0.38	2
520.44	272.63	0.02	15	0.14	0
521.18	273.2	0.08	31	0.91	2
517.37	274.46	0.02	16	0.16	0
527.49	274.21	0.03	18	0.22	4
528.16	276.94	0.03	20	0.3	4
533.1	274.31	0.02	14	0.11	4
530.65	272.09	0.06	28	0.71	4
533.66	271.55	0.06	27	0.64	4
530.29	266.37	0.07	29	0.77	4
525.09	266.56	0.03	21	0.34	4
524.5	263.81	0.02	16	0.16	4
520.83	261.96	0.02	14	0.11	4
523.11	260.73	0.03	19	0.26	4
523.35	258.65	0.07	30	0.84	4
522.06	256.31	0.04	22	0.38	4
519.88	253.87	0.03	18	0.22	4
517.83	255.07	0.04	23	0.43	4
515.16	255.1	0.03	20	0.3	4
512.78	255.82	0.03	19	0.26	4
514.75	259.42	0.05	24	0.47	4
517.17	257.48	0.02	17	0.19	4
516.43	260.9	0.04	22	0.38	4
519.46	259.82	0.03	21	0.34	4
518.33	263.95	0.02	15	0.14	4
524.75	252.38	0.02	15	0.14	4
526.31	268.76	0.03	20	0.3	4
532.87	246.28	0.02	14	0.11	4
533.03	247.93	0.02	14	0.11	4
533.36	249.5	0.01	13	0.09	4
529.9	248.53	0.02	14	0.11	4
526.86	249.62	0.01	13	0.09	4
526.95	251.2	0.02	16	0.16	4
524.68	253.89	0.03	19	0.26	4
525.88	256.1	0.05	26	0.58	4
527.28	252.72	0.01	12	0.08	4
528.76	252.25	0.02	16	0.16	4
530.14	250.84	0.02	16	0.16	4
531.61	252.8	0.03	18	0.22	4
534.95	252.48	0.05	25	0.53	4
537.72	253.28	0.03	20	0.3	4
538.81	255.88	0.03	18	0.22	4
544.81	258.51	0.05	25	0.53	4
541.24	257.93	0.05	24	0.47	4
539.1	259.02	0.02	15	0.14	4
538.65	261.51	0.03	19	0.26	4
536.51	259.58	0.02	17	0.19	4
533.3	256.36	0.05	24	0.47	4
528.78	258.68	0.03	18	0.22	4
526.67	262.31	0.02	16	0.16	4
529.61	262.74	0.03	21	0.34	4
531.56	260.1	0.04	22	0.38	4
533.52	258.6	0.03	20	0.3	4
536.04	261.92	0.02	16	0.16	4
537.72	264.23	0.03	20	0.3	4
538.31	265.9	0.04	22	0.38	4
533.91	263.7	0.07	30	0.84	4
541.82	264.89	0.04	23	0.43	4
547.58	262.56	0.01	12	0.08	4
546.58	263.65	0.04	22	0.38	4
549.95	266.4	0.04	22	0.38	4
553.23	265.87	0.03	18	0.22	4
554.14	267.28	0.02	15	0.14	4
549.66	269.87	0.05	24	0.47	4
545.16	270.63	0.03	20	0.3	4
545.07	267.02	0.05	26	0.58	4
546.87	266.77	0.02	16	0.16	4
543.32	273.46	0.03	20	0.3	4
536.21	277.36	0.02	15	0.14	4
532.64	281.07	0.04	23	0.43	4
536.01	280.96	0.07	29	0.77	4
538.87	279.66	0.06	27	0.64	4
540.36	282.93	0.12	39	1.61	2
545.32	285.88	0.07	30	0.84	1
545.45	288.27	0.03	21	0.34	0
543.31	289.51	0.01	13	0.09	0
541.33	286.41	0.02	15	0.14	0
540.45	290.89	0.03	20	0.3	0
537.35	289.28	0.03	19	0.26	0
534.23	287.22	0.03	19	0.26	0
531.53	284.14	0.05	26	0.58	4
530.2	288.43	0.03	20	0.3	0
533.12	289.75	0.02	17	0.19	0
532.82	291.61	0.02	16	0.16	0
536.04	294.52	0.06	27	0.64	0
536.77	301.52	0.03	21	0.34	4
541.06	298.94	0.03	20	0.3	4
539.42	295.83	0.02	17	0.19	4
541.68	294.12	0.14	42	1.93	4
544.52	291.23	0.02	14	0.11	0
544.21	295.55	0.03	19	0.26	0
552.43	283.31	0.05	26	0.58	4
556.58	281.63	0.02	14	0.11	3
558.41	284.41	0.01	13	0.09	3
560.08	283.52	0.03	20	0.3	6
562.95	281.51	0.05	25	0.53	6
568.3	280.57	0.06	28	0.71	6
564.3	277.19	0.02	15	0.14	4
560.61	275.82	0.06	27	0.64	6
559.42	273.73	0.02	17	0.19	7
556.33	274.55	0.02	15	0.14	4
555.09	275.62	0.04	23	0.43	6
554.28	278.01	0.02	16	0.16	6
551.48	277.51	0.03	21	0.34	4
559.41	278.62	0.05	25	0.53	6
549.36	278.61	0.06	27	0.64	4
547.66	276.88	0.04	23	0.43	4
549.99	274.72	0.04	23	0.43	4
546.85	273.75	0.02	15	0.14	4
543.52	277.27	0.07	30	0.84	4
538.98	306.31	0.03	21	0.34	4
543.12	308.72	0.04	23	0.43	0
544.72	295.04	0.02	15	0.14	4
545.56	309.1	0.03	19	0.26	0
544.5	313.06	0.06	27	0.64	0
548.74	311.97	0.06	27	0.64	4
546.07	316.33	0.04	22	0.38	4
548.38	318.63	0.04	23	0.43	4
550.18	321.81	0.02	17	0.19	4
552.93	317.78	0.01	13	0.09	4
550.49	314.63	0.05	26	0.58	4
553.9	314.83	0.04	23	0.43	6
553.62	309.66	0.01	13	0.09	6
548.9	307.53	0.02	14	0.11	0
547.85	304.49	0.07	29	0.77	4
546.67	302.6	0.03	18	0.22	4
543.86	299.82	0.01	13	0.09	4
549.25	301.3	0.11	37	1.42	4
549.75	298.57	0.05	25	0.53	4
552.52	298.03	0.02	14	0.11	4
554.4	294.97	0.04	23	0.43	6
551.33	292.07	0.02	16	0.16	4
550.51	290.08	0.03	19	0.26	4
552.32	287.98	0.01	13	0.09	4
556.95	289.38	0.09	33	1.07	6
560.26	289.02	0.03	19	0.26	6
560.37	292.3	0.05	25	0.53	6
565.39	293.54	0.06	28	0.71	6
562.38	290.53	0.02	17	0.19	6
564.91	290.91	0.03	20	0.3	6
566.02	293.91	0.01	12	0.08	3
567.41	293	0.03	20	0.3	6
567.53	285.48	0.07	30	0.84	6
571.92	283.65	0.01	13	0.09	7
572.34	292.32	0.03	20	0.3	6
577.73	289.65	0.05	25	0.53	4
575.51	293.05	0.04	22	0.38	4
575.42	297.01	0.04	23	0.43	4
573.44	298.76	0.03	18	0.22	7
569.87	296.5	0.03	20	0.3	6
566.96	298.57	0.05	26	0.58	6
565.35	297.93	0.01	12	0.08	3
562.44	296.37	0.03	19	0.26	6
560.21	299.62	0.05	25	0.53	6
563.56	299.83	0.02	15	0.14	3
555.05	300.41	0.03	20	0.3	6
554.31	303.98	0.05	24	0.47	6
551.47	304.65	0.03	18	0.22	4
552.33	307.79	0.04	23	0.43	4
554.17	307.13	0.03	18	0.22	6
557.61	310.24	0.06	27	0.64	6
556.84	305.96	0.01	13	0.09	6
560.52	306.18	0.04	23	0.43	6
559.2	304.18	0.03	19	0.26	6
561.99	303.98	0.05	24	0.47	6
565.37	303.15	0.03	19	0.26	6
567.29	301.76	0.06	28	0.71	6
568.15	306.65	0.05	26	0.58	6
565.41	308	0.03	19	0.26	6
563.22	309.41	0.07	30	0.84	6
560.27	312.31	0.02	14	0.11	3
559	315.1	0.03	20	0.3	6
556.73	318.97	0.04	22	0.38	6
552.67	326.09	0.06	27	0.64	0
554.32	325.44	0.03	19	0.26	0
555.94	326.27	0.01	13	0.09	0
559.59	323.71	0.02	16	0.16	7
560.65	322.7	0.05	24	0.47	3
558.88	320.36	0.02	14	0.11	6
560.61	317.55	0.01	12	0.08	3
563.54	318.45	0.07	30	0.84	6
563.44	314.16	0.02	16	0.16	3
564.69	313.85	0.02	14	0.11	3
565.88	311.32	0.03	20	0.3	6
568.43	311.94	0.04	23	0.43	6
568.58	315.81	0.02	17	0.19	7
570.51	311.54	0.03	20	0.3	6
573.78	309.21	0.03	18	0.22	7
576.95	307.3	0.03	19	0.26	3
578.27	306.78	0.01	13	0.09	3
576.38	304.41	0.02	15	0.14	3
577.27	302.22	0.02	15	0.14	3
575.72	300.83	0.01	13	0.09	3
577.07	299.76	0.02	14	0.11	3
578.62	298.38	0.03	20	0.3	4
577.85	295.14	0.01	13	0.09	4
580.68	294.37	0.02	15	0.14	4
579.83	307.02	0.01	13	0.09	3
583.11	295.18	0.01	13	0.09	4
584.95	294.68	0.02	16	0.16	4
583.59	298.12	0.03	20	0.3	6
582.55	301.22	0.02	16	0.16	4
582.2	302.82	0.02	17	0.19	6
579.57	301.84	0.02	16	0.16	3
580.34	297.31	0.02	14	0.11	4
581.98	305.39	0.02	15	0.14	4
555.4	329.9	0.02	16	0.16	0
556.47	331.77	0.03	18	0.22	0
557.8	332.4	0.03	19	0.26	0
559.2	332.69	0.02	17	0.19	0
559.09	334.89	0.01	12	0.08	0
565.92	338.81	0.02	16	0.16	3
564.9	337.21	0.02	15	0.14	3
567.8	337.63	0.01	12	0.08	3
566.9	335.7	0.03	19	0.26	3
568.33	332.61	0.03	18	0.22	7
568.48	335.32	0.05	24	0.47	3
569.93	336.37	0.02	14	0.11	3
572.33	333.24	0.02	15	0.14	3
570.45	332.23	0.02	17	0.19	7
573.18	329.08	0.02	17	0.19	7
574.8	329.01	0.01	13	0.09	3
573.26	331.05	0.02	17	0.19	3
574.95	331.64	0.03	21	0.34	3
575.47	334.18	0.02	14	0.11	3
578.9	332.41	0.01	13	0.09	3
577.05	330.32	0.02	14	0.11	3
579.74	329.61	0.02	16	0.16	3
578.12	328.18	0.01	13	0.09	3
575.21	324.94	0.03	19	0.26	3
577.07	324.76	0.02	15	0.14	3
577.48	322.71	0.04	23	0.43	4
579.55	324.95	0.02	16	0.16	3
580.17	326.4	0.01	12	0.08	4
582.03	328.17	0.02	14	0.11	4
582.73	325.56	0.01	13	0.09	4
585.08	324.23	0.02	16	0.16	4
581.34	322.89	0.02	16	0.16	4
578.49	316.41	0.01	12	0.08	0
573.96	321.74	0.02	17	0.19	3
573.23	318.33	0.02	14	0.11	4
572.4	317.33	0.02	17	0.19	4
572.63	312.89	0.05	25	0.53	7
572.09	321.12	0.03	18	0.22	7
570.56	318.29	0.05	25	0.53	4
567.16	320.16	0.02	15	0.14	4
566.32	323.2	0.04	23	0.43	7
567.75	324.2	0.02	15	0.14	7
566.53	326.89	0.03	19	0.26	7
568.07	328.25	0.02	17	0.19	7
562.43	326.67	0.01	12	0.08	7
575.07	311.03	0.02	17	0.19	7
588.44	325.36	0.03	18	0.22	4
585.71	325.45	0.03	18	0.22	4
584.48	327.7	0.02	14	0.11	4
585.46	328.63	0.01	12	0.08	4
584.32	329.96	0.02	15	0.14	4
586.8	329.9	0.02	15	0.14	4
590.08	328.27	0.02	16	0.16	4
592.43	330.47	0.01	12	0.08	4
590.3	332.22	0.03	19	0.26	4
591.57	333.51	0.03	19	0.26	4
596.8	333.6	0.02	15	0.14	4
598.35	336.93	0.01	12	0.08	4
597.97	339.19	0.01	13	0.09	4
600.61	341.99	0.02	15	0.14	4
602.91	341.14	0.01	12	0.08	4
602.55	343.02	0.02	15	0.14	4
604.58	341.22	0.02	14	0.11	4
605.77	344.04	0.02	17	0.19	4
609.63	349.47	0.05	24	0.47	4
606.31	349.95	0.01	12	0.08	4
606.51	351.07	0.01	12	0.08	4
603.04	351.34	0.02	15	0.14	4
601.37	353.19	0.02	14	0.11	4
599.41	348.02	0.01	12	0.08	4
597.95	346.94	0.01	13	0.09	4
599.34	345.33	0.01	12	0.08	4
600.31	343.34	0.01	12	0.08	4
598.62	341.43	0.01	13	0.09	4
596.4	342.33	0.01	13	0.09	4
596.64	340.65	0.02	15	0.14	4
594.2	344.12	0.02	14	0.11	4
594.63	340.98	0.02	15	0.14	4
595	337.98	0.01	13	0.09	4
592.53	336.44	0.03	20	0.3	4
588.38	332.52	0.02	15	0.14	4
586.39	333.41	0.03	19	0.26	4
583.22	332.31	0.02	16	0.16	4
581.66	332.31	0.02	15	0.14	4
583.76	335.22	0.01	12	0.08	4
586.52	336.23	0.02	15	0.14	4
585.76	337.33	0.01	12	0.08	4
587.95	338.03	0.01	13	0.09	4
589.4	336.56	0.03	18	0.22	4
590.72	337.83	0.02	14	0.11	4
590.13	340.21	0.02	17	0.19	4
587.72	340.46	0.03	21	0.34	4
586.12	342.02	0.02	15	0.14	4
589.57	344.67	0.02	14	0.11	4
592.09	343.1	0.03	20	0.3	4
593.91	346.31	0.01	12	0.08	4
597.27	355	0.01	13	0.09	4
590.94	356.77	0.02	14	0.11	4
585.74	356.55	0.03	20	0.3	4
582.68	354.41	0.01	13	0.09	4
583.81	351.71	0.03	19	0.26	4
585.17	350.02	0.02	16	0.16	4
588.32	353.34	0.02	17	0.19	4
587.55	349.42	0.02	16	0.16	4
587.29	347.99	0.02	14	0.11	4
590.34	349.79	0.03	18	0.22	4
589.06	346.78	0.02	14	0.11	4
584.15	345.81	0.02	15	0.14	4
582.71	344.57	0.02	16	0.16	4
581.77	347.87	0.02	15	0.14	4
579.94	348.62	0.03	18	0.22	4
581.23	351.87	0.03	20	0.3	4
583.57	358.95	0.03	19	0.26	4
586.03	359.73	0.02	17	0.19	4
585.9	361.42	0.02	15	0.14	4
582.92	361.59	0.03	19	0.26	4
578.37	363.92	0.03	21	0.34	4
581.46	359.58	0.01	13	0.09	4
581.5	357.56	0.02	14	0.11	4
579.23	357.28	0.02	14	0.11	4
576.92	358.65	0.02	15	0.14	4
576.74	360.74	0.01	13	0.09	4
575.56	362.53	0.02	14	0.11	4
573.18	363.79	0.01	12	0.08	4
571.14	361.37	0.02	17	0.19	4
573.89	359.12	0.03	19	0.26	4
573.92	357.08	0.01	13	0.09	4
576.83	354.91	0.02	14	0.11	4
575.32	353.87	0.02	15	0.14	4
572.88	354.47	0.02	15	0.14	4
571.02	355.41	0.02	16	0.16	4
568.45	357.54	0.01	13	0.09	4
565.85	358.64	0.01	12	0.08	4
572.3	351.89	0.01	12	0.08	4
576.46	349.39	0.03	19	0.26	3
573.14	346.97	0.03	20	0.3	3
571.97	343.34	0.02	16	0.16	3
571.35	337.61	0.01	12	0.08	3
573.6	338.75	0.02	16	0.16	3
576	338.41	0.01	13	0.09	3
576.26	341.32	0.02	15	0.14	3
576.46	343.66	0.01	12	0.08	3
574.43	343.59	0.02	14	0.11	3
577.02	345.8	0.02	17	0.19	3
583.09	347.27	0.02	14	0.11	3
578.53	340.54	0.02	14	0.11	3
583.93	340.68	0.02	14	0.11	3
583.75	338.17	0.01	12	0.08	3
581.57	337.67	0.01	12	0.08	3
580.04	336.58	0.02	14	0.11	3
579.57	333.66	0.01	12	0.08	3
578.22	338.16	0.01	12	0.08	3
247.06	176.16	0.16	45	2.27	4
247.14	172.75	0.26	58	4.08	4
244.43	166.07	0.18	48	2.65	4
251.94	173.54	0.24	55	3.62	4
252	165.45	0.29	61	4.57	4
251.63	161	0.1	35	1.24	4
246.36	161.17	0.22	53	3.33	0
235.22	163.44	0.07	30	0.84	0
229.22	161.49	0.25	56	3.77	0
232.55	155.49	0.17	47	2.52	0
242.13	157.77	0.24	55	3.62	0
239.69	151.01	0.13	41	1.82	7
242.04	143.49	0.25	56	3.77	0
234.34	143.04	0.24	55	3.62	0
247.47	147.14	0.09	34	1.15	0
261.12	154.84	0.09	33	1.07	0
257.09	162.79	0.18	48	2.65	4
259.04	168.98	0.01	12	0.08	0
258.44	170.33	0.2	51	3.05	0
260.92	169.09	0.2	50	2.91	0
268.14	166.02	0.2	50	2.91	0
268.77	160.66	0.36	68	5.79	4
270.79	154.46	0.02	16	0.16	5
274.52	152.19	0.01	12	0.08	0
273.53	150.67	0.02	14	0.11	0
273.69	146.38	0.02	17	0.19	0
260.55	127.76	0.05	26	0.58	0
245.26	124.22	0.17	47	2.52	2
250.23	129.72	0.09	34	1.15	0
251.25	132	0.22	53	3.33	0
283.65	150.65	0.33	65	5.25	4
282	151.14	0.01	13	0.09	0
287.29	153.63	0.27	59	4.24	5
294.65	153.37	0.01	12	0.08	3
291.56	149.67	0.15	44	2.16	7
300.6	145.58	0.24	55	3.62	5
295.66	143.21	0.12	39	1.61	7
291.96	138.13	0.49	79	7.9	4
284.39	142.47	0.01	13	0.09	0
289.26	133.5	0.17	47	2.52	0
282.59	128.5	0.17	46	2.4	1
272.88	130.41	0.16	45	2.27	0
267.46	131.41	0.15	43	2.04	0
265.57	128.97	0.26	57	3.93	0
269.03	124.14	0.05	24	0.47	0
270.15	123.79	0.12	39	1.61	0
274.99	127.12	0.06	27	0.64	0
277.95	124.32	0.13	41	1.82	2
280.96	118.29	0.09	34	1.15	0
283.53	114.06	0.23	54	3.48	0
255.39	113.18	0.01	12	0.08	0
250.69	116.78	0.17	47	2.52	2
258.63	118.55	0.09	33	1.07	0
262.55	116.54	0.16	45	2.27	2
269.94	92.49	0.05	26	0.58	0
265.69	91.66	0.1	36	1.33	0
270.34	89.01	0.26	58	4.08	2
268.27	87.55	0.11	37	1.42	0
276.51	82.99	0.28	60	4.41	2
277.58	75.69	0.18	48	2.65	0
278.91	71.15	0.19	49	2.78	0
282.74	73.04	0.08	32	0.99	0
287.68	70.53	0.2	50	2.91	0
288.35	63.97	0.22	53	3.33	0
290.59	57.34	0.14	42	1.93	0
294.49	50.38	0.14	42	1.93	0
304.4	57.02	0.07	29	0.77	0
303.79	60.93	0.17	47	2.52	0
297.45	63.03	0.23	54	3.48	0
294.44	72.83	0.15	44	2.16	2
290.05	75.66	0.09	33	1.07	0
284.43	79.27	0.29	61	4.57	0
279.82	88.21	0.18	48	2.65	0
282.61	101.82	0.09	33	1.07	0
281.04	108.73	0.16	45	2.27	0
289.24	108.64	0.07	29	0.77	0
290.17	114.07	0.18	48	2.65	7
291.71	115.65	0.05	26	0.58	0
294.81	118.68	0.18	48	2.65	0
298.32	103.84	0.17	47	2.52	0
293.5	98.09	0.28	60	4.41	2
295.47	93.73	0.08	32	0.99	0
286.99	94.51	0.23	54	3.48	0
285.52	92.32	0.17	47	2.52	0
290.57	88.95	0.07	30	0.84	0
294.06	88.58	0.2	50	2.91	7
298.48	88.95	0.07	30	0.84	0
301.14	96.98	0.23	54	3.48	1
306.62	98.48	0.11	37	1.42	0
297.78	81.64	0.09	34	1.15	0
297.19	76.8	0.16	45	2.27	0
302.45	74.76	0.11	38	1.51	0
302.44	78.41	0.15	43	2.04	1
306.48	65.31	0.17	47	2.52	0
311.11	102.31	0.15	44	2.16	7
302.67	119.38	0.17	47	2.52	0
312.56	107.57	0.18	48	2.65	0
315.39	106.37	0.05	25	0.53	0
317.09	103.32	0.13	40	1.71	0
325.92	99.08	0.24	55	3.62	0
335.14	100.51	0.15	43	2.04	0
331.74	104.28	0.17	46	2.4	0
321.69	126.93	0.18	48	2.65	0
316.57	110.27	0.05	26	0.58	0
329.2	112.68	0.01	12	0.08	0
331.12	116.18	0.05	24	0.47	0
316.89	122.58	0.03	21	0.34	0
315.55	123.47	0.31	63	4.91	4
312.9	121.54	0.01	12	0.08	0
311.05	131.91	0.26	58	4.08	0
321.61	125.67	0.28	60	4.41	0
328.35	124.63	0.05	24	0.47	0
330.08	128.48	0.07	30	0.84	3
321.58	131.33	0.03	21	0.34	3
322.28	132.34	0.4	71	6.34	4
318.05	135.2	0.32	64	5.08	4
319.03	139.42	0.28	60	4.41	4
319.89	139.79	0.02	16	0.16	3
327.11	136.09	0.12	39	1.61	3
332.32	135.44	0.3	62	4.74	4
330.06	133.91	0.01	13	0.09	0
332.16	132	0.02	16	0.16	0
348.48	100.26	0.08	32	0.99	0
349.07	100.97	0.01	12	0.08	3
346.34	105.93	0.03	18	0.22	0
346.98	108.42	0.03	19	0.26	0
344.53	108.67	0.04	22	0.38	0
342.72	113.64	0.1	35	1.24	0
348.73	117.91	0.52	81	8.31	4
445.16	88.21	0.06	28	0.71	1
446.26	84.32	0.25	56	3.77	0
451.37	95.24	0.2	51	3.05	0
456.19	97.32	0.34	66	5.43	0
464.47	92	0.23	54	3.48	0
461.24	87.54	0.17	46	2.4	0
458.13	81.94	0.32	64	5.08	0
474.34	80.31	0.17	47	2.52	0
478.09	86.33	0.22	53	3.33	0
471.61	96.08	0.02	15	0.14	1
481.9	84.52	0.01	12	0.08	1
481.42	79.93	0.24	55	3.62	0
478.29	74	0.23	54	3.48	0
434.22	83.34	0.33	65	5.25	7
434.38	71.48	0.04	22	0.38	0
438.61	69.76	0.19	49	2.78	2
441.55	79.36	0.13	40	1.71	1
446.37	73.84	0.37	69	5.97	0
444.13	66.92	0.28	60	4.41	4
437.24	63.95	0.2	50	2.91	4
441.52	57.33	0.13	40	1.71	7
418.83	72.85	0.28	60	4.41	2
408.02	59.77	0.1	36	1.33	2
410.14	60.13	0.06	27	0.64	0
416.51	62.64	0.09	34	1.15	0
418.73	58.17	0.36	68	5.79	2
422.23	57.77	0.1	35	1.24	0
424.1	66.01	0.06	27	0.64	0
428.22	59.13	0.34	66	5.43	2
430.58	53.31	0.17	47	2.52	0
425.36	50.71	0.16	45	2.27	0
419.83	37.98	0.03	21	0.34	0
414.49	43.98	0.15	43	2.04	0
408.66	41.94	0.15	44	2.16	0
411.97	46.75	0.2	50	2.91	2
413.41	55.24	0.18	48	2.65	0
408.23	52.09	0.35	67	5.61	0
401.52	40.28	0.23	54	3.48	0
402.47	50.38	0.18	48	2.65	0
396.48	51.23	0.2	50	2.91	2
394.1	52.36	0.07	30	0.84	0
392.47	59.01	0.11	38	1.51	0
391.59	62.21	0.15	44	2.16	2
368.23	69.96	0.17	47	2.52	0
359.42	65.98	0.04	22	0.38	0
360.12	63.72	0.1	36	1.33	0
366.88	63.44	0.15	43	2.04	2
381.43	62.64	0.17	47	2.52	0
374.83	61.24	0.03	21	0.34	0
365.92	61.1	0.06	27	0.64	0
373.25	53.77	0.06	27	0.64	0
379.96	55.91	0.4	71	6.34	2
385.9	51.45	0.07	30	0.84	0
389.83	44.31	0.21	52	3.19	2
392.26	45.61	0.29	61	4.57	2
383.88	42.26	0.05	26	0.58	0
379.17	33.67	0.19	49	2.78	2
372.18	37.36	0.26	57	3.93	0
375.18	41.05	0.11	38	1.51	2
372.27	45.43	0.24	55	3.62	0
367.5	39.52	0.11	37	1.42	0
368.38	45.08	0.02	17	0.19	1
364.69	52.4	0.2	50	2.91	2
362.66	57.25	0.03	18	0.22	0
358.36	56.1	0.04	22	0.38	0
356.44	58.28	0.16	45	2.27	0
353.35	55.06	0.04	23	0.43	0
352.77	52.01	0.22	53	3.33	2
350.11	65.35	0.25	56	3.77	2
346.59	50.67	0.17	47	2.52	0
348.42	41.69	0.2	51	3.05	0
356.21	48.67	0.03	20	0.3	0
354.32	39.56	0.05	26	0.58	0
345.56	39.28	0.04	22	0.38	0
346.09	33.45	0.08	32	0.99	0
346.71	31.3	0.05	26	0.58	0
354.03	34.52	0.26	58	4.08	2
356.39	34.78	0.05	24	0.47	0
360.8	35.11	0.31	63	4.91	0
362.33	35.92	0.03	19	0.26	0
360	29.48	0.17	47	2.52	0
354.01	28.08	0.25	56	3.77	2
355.58	20.65	0.05	24	0.47	0
359.92	24.51	0.16	45	2.27	2
365.82	24.53	0.1	35	1.24	4
366.8	27.46	0.02	17	0.19	0
366.49	31.1	0.03	19	0.26	0
369.15	31.88	0.09	34	1.15	1
325.52	32.86	0.14	42	1.93	0
331.37	41.01	0.05	25	0.53	0
337.46	45.76	0.03	19	0.26	0
340.94	43.06	0.48	78	7.7	2
336.99	40.48	0.11	37	1.42	0
335.05	34.37	0.17	46	2.4	0
335.14	29.5	0.11	37	1.42	2
340.86	29.19	0.03	19	0.26	0
343.5	28.71	0.21	52	3.19	0
338.76	24.96	0.07	29	0.77	1
347.71	24.37	0.21	52	3.19	0
346.28	20.39	0.27	59	4.24	0
349.99	22.45	0.07	29	0.77	0
348.31	13.06	0.16	45	2.27	0
346.18	15.06	0.08	32	0.99	0
340.78	12.6	0.2	50	2.91	0
337.06	16.82	0.17	47	2.52	2
335.7	13.97	0.05	26	0.58	0
339.48	5.21	0.08	31	0.91	0
332.11	4.65	0.19	49	2.78	2
327.16	2.54	0.19	49	2.78	2
325.71	8.48	0.2	51	3.05	0
329.05	7.42	0.04	23	0.43	1
327.48	16.13	0.22	53	3.33	0
321.91	14.83	0.23	54	3.48	0
327.52	20.09	0.03	20	0.3	0
327.76	23.44	0.25	56	3.77	0
323.07	27.05	0.12	39	1.61	0
317.25	18.82	0.19	49	2.78	0
313.92	21.8	0.03	21	0.34	0
214.09	183.58	0.15	43	2.04	4
215.36	179.19	0.33	65	5.25	0
219.36	176.96	0.13	40	1.71	4
220.38	173.11	0.06	27	0.64	0
224.55	177.98	0.22	53	3.33	4
227.12	180.33	0.35	67	5.61	4
234.65	180.5	0.34	66	5.43	4
231.34	175.26	0.12	39	1.61	7
221.76	183.05	0.22	53	3.33	4
266.75	239.61	0.19	49	2.78	6
264.03	239.86	0.1	36	1.33	0
263.63	242.99	0.05	24	0.47	0
265.41	244.33	0.38	70	6.15	2
270.41	240.88	0.09	33	1.07	0
270.64	242.27	0.2	50	2.91	6
270.97	246.98	0.38	70	6.15	0
265.58	251.83	0.23	54	3.48	6
269.61	253.34	0.13	40	1.71	1
274.94	255.3	0.06	27	0.64	0
271.87	263.77	0.47	77	7.5	0
278.46	263.03	0.21	52	3.19	0
279.29	267.45	0.33	65	5.25	0
272.49	275.63	0.15	43	2.04	6
275.85	278.19	0.18	48	2.65	0
284.42	278.09	0.43	74	6.91	0
287.95	273.88	0.25	56	3.77	0
