PLOT_ID2	XCOORD	YCOORD	BC_91BAREA	BC_02BAREA	BE_91BAREA	BE_02BAREA	BF_91BAREA	BF_02BAREA	EH_91BAREA	EH_02BAREA	LA_91BAREA	LA_02BAREA	PB_91BAREA	PB_02BAREA	PC_91BAREA	PC_02BAREA	RM_91BAREA	RM_02BAREA	RO_91BAREA	RO_02BAREA	RP_91BAREA	RP_02BAREA	RS_91BAREA	RS_02BAREA	SM_91BAREA	SM_02BAREA	WA_91BAREA	WA_02BAREA	WP_91BAREA	WP_02BAREA	YB_91BAREA	YB_02BAREA	BAREA91_TOT	BAREA02_TOT	BOLE91_KGH	BOLE02_KGH	BRANCH91_KGH	BRANCH02_KGH	FOLIAGE91_KGH	FOLIAGE02_KGH	WOOD91_KGH	WOOD02_KGH	ALLBIO91_KGH	ALLBIO02_KGH	BC_91BOLE	BC_02BOLE	BC_91BRANC	BC_02BRANC	BC_91FOLIA	BC_02FOLIA	BC_91WOOD	BC_02WOOD	BC_91ALLBI	BC_02ALLBI	BE_91BOLE	BE_02BOLE	BE_91BRANC	BE_02BRANC	BE_91FOLIA	BE_02FOLIA	BE_91WOOD	BE_02WOOD	BE_91ALLBI	BE_02ALLBI	BF_91BOLE	BF_02BOLE	BF_91BRANC	BF_02BRANC	BF_91FOLIA	BF_02FOLIA	BF_91WOOD	BF_02WOOD	BF_91ALLBI	BF_02ALLBI	EH_91BOLE	EH_02BOLE	EH_91BRANC	EH_02BRANC	EH_91FOLIA	EH_02FOLIA	EH_91WOOD	EH_02WOOD	EH_91ALLBI	EH_02ALLBI	LA_91BOLE	LA_02BOLE	LA_91BRANC	LA_02BRANC	LA_91FOLIA	LA_02FOLIA	LA_91WOOD	LA_02WOOD	LA_91ALLBI	LA_02ALLBI	PB_91BOLE	PB_02BOLE	PB_91BRANC	PB_02BRANC	PB_91FOLIA	PB_02FOLIA	PB_91WOOD	PB_02WOOD	PB_91ALLBI	PB_02ALLBI	PC_91BOLE	PC_02BOLE	PC_91BRANC	PC_02BRANC	PC_91FOLIA	PC_02FOLIA	PC_91WOOD	PC_02WOOD	PC_91ALLBI	PC_02ALLBI	RM_91BOLE	RM_02BOLE	RM_91BRANC	RM_02BRANC	RM_91FOLIA	RM_02FOLIA	RM_91WOOD	RM_02WOOD	RM_91ALLBI	RM_02ALLBI	RO_91BOLE	RO_02BOLE	RO_91BRANC	RO_02BRANC	RO_91FOLIA	RO_02FOLIA	RO_91WOOD	RO_02WOOD	RO_91ALLBI	RO_02ALLBI	RP_91BOLE	RP_02BOLE	RP_91BRANC	RP_02BRANC	RP_91FOLIA	RP_02FOLIA	RP_91WOOD	RP_02WOOD	RP_91ALLBI	RP_02ALLBI	RS_91BOLE	RS_02BOLE	RS_91BRANC	RS_02BRANC	RS_91FOLIA	RS_02FOLIA	RS_91WOOD	RS_02WOOD	RS_91ALLBI	RS_02ALLBI	SM_91BOLE	SM_02BOLE	SM_91BRANC	SM_02BRANC	SM_91FOLIA	SM_02FOLIA	SM_91WOOD	SM_02WOOD	SM_91ALLBI	SM_02ALLBI	WA_91BOLE	WA_02BOLE	WA_91BRANC	WA_02BRANC	WA_91FOLIA	WA_02FOLIA	WA_91WOOD	WA_02WOOD	WA_91ALLBI	WA_02ALLBI	WP_91BOLE	WP_02BOLE	WP_91BRANC	WP_02BRANC	WP_91FOLIA	WP_02FOLIA	WP_91WOOD	WP_02WOOD	WP_91ALLBI	WP_02ALLBI	YB_91BOLE	YB_02BOLE	YB_91BRANC	YB_02BRANC	YB_91FOLIA	YB_02FOLIA	YB_91WOOD	YB_02WOOD	YB_91ALLBI	YB_02ALLBI	XUTM	YUTM	ELEV	SLOPE	SPR_02_TC1	SPR_02_TC2	SPR_02_TC3	SUM_02_TC1	SUM_02_TC2	SUM_02_TC3	FALL_02_TC1	FALL_02_TC2	FALL_02_TC3
47D	1089111.125	563812	0	0	0.68	0.72	0	0	0.16	0.16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.01	0.01	0	0	0	0	0.13	0.1	31	35.7	178503.78	211194.29	59687.13	71724.72	6936.69	7818.97	238190.91	282919.01	245127.6	290737.98	0	0	0	0	0	0	0	0	0	0	0.77	0.81	0.83	0.86	0.54	0.58	0.78	0.82	0.77	0.82	0	0	0	0	0	0	0	0	0	0	0.06	0.06	0.07	0.06	0.34	0.33	0.06	0.06	0.07	0.07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.01	0	0	0	0.01	0.01	0.01	0	0.01	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.16	0.12	0.09	0.07	0.1	0.08	0.14	0.11	0.14	0.11	1952919.38	2595035.5	460	11	68	118	96	93	152	108	57	114	115
47F	1089119.875	564516.375	0	0	0.4	0.39	0	0	0.2	0.19	0	0	0.02	0.02	0	0	0.11	0.08	0	0	0	0	0	0	0.08	0.12	0	0	0	0	0.2	0.19	36.73	43.23	186449.42	223174.24	51499.14	60365.18	8154.89	9879.08	237948.56	283539.42	246103.45	293418.5	0	0	0	0	0	0	0	0	0	0	0.45	0.44	0.6	0.59	0.33	0.31	0.48	0.47	0.48	0.46	0	0	0	0	0	0	0	0	0	0	0.09	0.09	0.11	0.11	0.31	0.29	0.09	0.09	0.1	0.1	0	0	0	0	0	0	0	0	0	0	0.02	0.02	0.01	0.01	0.02	0.02	0.02	0.02	0.02	0.02	0	0	0	0	0	0	0	0	0	0	0.1	0.07	0.07	0.05	0.08	0.05	0.09	0.07	0.09	0.07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.07	0.13	0.04	0.07	0.1	0.17	0.07	0.11	0.07	0.12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.27	0.26	0.18	0.18	0.16	0.16	0.25	0.24	0.25	0.24	1952867.5	2595244.5	410	7	52	115	113	88	146	113	68	112	110
48D	1089452.5	563832.9375	0	0	0.4	0.41	0	0	0.04	0.05	0	0	0	0	0	0	0.03	0	0	0	0	0	0.06	0.06	0.33	0.33	0.02	0.02	0	0	0.13	0.14	29.76	32.09	158010.39	174668.44	39451.42	44092.05	7432.14	8116.53	197461.82	218760.49	204893.96	226877.02	0	0	0	0	0	0	0	0	0	0	0.41	0.43	0.61	0.62	0.29	0.29	0.45	0.47	0.45	0.46	0	0	0	0	0	0	0	0	0	0	0.01	0.02	0.02	0.03	0.09	0.1	0.02	0.02	0.02	0.02	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.02	0	0.02	0	0.02	0	0.02	0	0.02	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.03	0.03	0.03	0.03	0.03	0.03	0.03	0.03	0.03	0.03	0.35	0.35	0.19	0.19	0.46	0.46	0.32	0.32	0.33	0.32	0.02	0.02	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0	0	0	0	0	0	0	0	0	0	0.15	0.16	0.12	0.12	0.1	0.1	0.14	0.15	0.14	0.15	1953018	2595067.75	440	13	49	108	110	86	145	112	65	116	117
4D	1075030.375	563566.1875	0	0	0.55	0.56	0	0	0	0	0	0	0	0	0	0	0.01	0	0	0	0	0	0	0	0.36	0.36	0	0	0	0	0.05	0.06	26.23	29.59	146162.42	164581.04	39230.66	44343.39	6742.32	7539.09	185393.08	208924.43	192135.4	216463.52	0	0	0	0	0	0	0	0	0	0	0.54	0.55	0.74	0.75	0.4	0.41	0.58	0.59	0.58	0.58	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.01	0	0	0	0.01	0	0.01	0	0.01	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.39	0.39	0.2	0.19	0.54	0.53	0.35	0.34	0.36	0.35	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.04	0.06	0.04	0.05	0.04	0.05	0.04	0.06	0.04	0.06	1948800.38	2593882.25	606	10	90	101	61	106	176	103	102	132	75
4F	1075011.875	564243.4375	0	0	0.46	0.49	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.49	0.4	0	0	0	0	0.05	0.11	31.35	34.96	193046.55	220720.46	44723.07	52846.7	9667.76	9984.5	237769.62	273567.16	247437.38	283551.66	0	0	0	0	0	0	0	0	0	0	0.41	0.43	0.66	0.66	0.28	0.31	0.46	0.48	0.45	0.47	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.53	0.42	0.3	0.23	0.69	0.61	0.49	0.39	0.5	0.4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.05	0.14	0.04	0.11	0.03	0.07	0.05	0.14	0.05	0.13	1948742.5	2594081.25	646	14	95	95	54	105	176	104	102	134	82
4H	1075006.375	564947.3125	0	0	0.16	0.17	0.01	0.01	0	0	0	0	0.04	0.04	0	0	0.08	0.06	0	0	0	0	0.38	0.37	0.23	0.23	0	0	0	0	0.09	0.11	45.6	47.78	204272.51	219921.87	44431.45	47835.25	9907.99	10448.34	248703.96	267757.12	258611.96	278205.46	0	0	0	0	0	0	0	0	0	0	0.19	0.19	0.33	0.33	0.14	0.15	0.21	0.22	0.21	0.22	0.01	0.01	0	0	0.02	0.03	0.01	0.01	0.01	0.01	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.05	0.05	0.04	0.04	0.04	0.04	0.05	0.04	0.05	0.04	0	0	0	0	0	0	0	0	0	0	0.09	0.07	0.08	0.06	0.06	0.04	0.09	0.07	0.09	0.06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.2	0.19	0.24	0.23	0.26	0.24	0.21	0.2	0.21	0.2	0.31	0.31	0.19	0.19	0.41	0.41	0.29	0.29	0.3	0.29	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.14	0.18	0.12	0.15	0.08	0.09	0.14	0.17	0.14	0.17	1948686.5	2594289	724	20	84	96	64	87	155	110	71	127	112
4J	1074975.75	565545.375	0	0	0	0	0.24	0.27	0	0	0	0	0.08	0.08	0	0	0.15	0.17	0	0	0	0	0.4	0.35	0	0	0	0	0	0	0.11	0.12	40.6	47.76	136678.73	168847.17	26541.78	31760.28	8854.61	11001.1	163220.51	200607.45	172075.12	211608.55	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.19	0.22	0.08	0.1	0.43	0.49	0.17	0.2	0.19	0.21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.1	0.1	0.08	0.09	0.09	0.08	0.1	0.1	0.1	0.1	0	0	0	0	0	0	0	0	0	0	0.22	0.25	0.21	0.24	0.11	0.12	0.22	0.24	0.21	0.24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.29	0.25	0.4	0.36	0.27	0.21	0.31	0.27	0.31	0.27	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.18	0.18	0.19	0.19	0.09	0.09	0.18	0.18	0.18	0.18	1948631.25	2594463.75	746	15	46	112	117	64	129	119	35	106	131
4L	1074982.125	566205.3125	0	0	0.02	0.04	0.02	0.02	0.12	0.1	0	0	0	0	0	0	0.13	0.13	0	0	0	0	0.3	0.33	0	0	0	0	0	0	0.38	0.38	41.1	45.95	208567.47	232722.55	41714.04	47294.83	7516.43	8298.71	250281.51	280017.38	257797.93	288316.09	0	0	0	0	0	0	0	0	0	0	0.01	0.03	0.02	0.05	0.02	0.04	0.01	0.03	0.01	0.03	0.01	0.01	0.01	0.01	0.05	0.06	0.01	0.01	0.01	0.01	0.06	0.05	0.09	0.07	0.18	0.15	0.06	0.05	0.07	0.05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.14	0.14	0.13	0.13	0.11	0.1	0.14	0.13	0.14	0.13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.15	0.16	0.19	0.21	0.24	0.26	0.15	0.17	0.16	0.17	0	0	0	0	0.01	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.62	0.61	0.53	0.52	0.38	0.38	0.6	0.59	0.6	0.58	1948582.13	2594659.5	704	19	52	113	108	69	132	114	59	112	110
5D	1075348.75	563566.6875	0	0	0.27	0.3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.68	0.67	0	0	0	0	0.03	0.03	28.21	32.24	174309.08	200969.5	32898.82	38972.9	10204.47	11533.68	207207.9	239942.41	217412.37	251476.09	0	0	0	0	0	0	0	0	0	0	0.23	0.26	0.46	0.49	0.14	0.16	0.27	0.3	0.26	0.29	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.75	0.72	0.51	0.48	0.83	0.83	0.71	0.69	0.71	0.69	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.01	0.02	0.02	0.02	0.01	0.01	0.01	0.02	0.01	0.02	1948893.88	2593906.75	595	8	93	102	61	106	176	104	96	133	87
5F	1075331.625	564245.5625	0	0	0.38	0.43	0	0	0	0	0	0	0.15	0.04	0	0	0.03	0.04	0	0	0	0	0.02	0.03	0.36	0.31	0	0	0	0	0.06	0.15	32.93	37.47	182985.6	219308.35	42676.46	52791.22	8547.21	9376.48	225662.06	272099.57	234209.27	281476.06	0	0	0	0	0	0	0	0	0	0	0.37	0.4	0.59	0.61	0.27	0.32	0.41	0.44	0.41	0.44	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.13	0.04	0.1	0.03	0.12	0.04	0.13	0.03	0.13	0.03	0	0	0	0	0	0	0	0	0	0	0.03	0.03	0.02	0.02	0.02	0.02	0.03	0.03	0.03	0.03	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.01	0.01	0.01	0.01	0.01	0.02	0.01	0.01	0.01	0.01	0.39	0.33	0.23	0.18	0.53	0.49	0.36	0.3	0.37	0.31	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.06	0.19	0.05	0.14	0.04	0.11	0.06	0.18	0.06	0.18	1948836.38	2594106.5	642	18	92	98	58	108	177	102	95	131	81
5H	1075330.5	564952.875	0	0	0.19	0.24	0.01	0.02	0.01	0.01	0	0	0.23	0.14	0	0	0.04	0.04	0	0	0	0	0.19	0.19	0.19	0.18	0	0	0	0	0.13	0.18	32.15	38.46	154604.39	189004.99	32516.53	42384.86	7342.34	8490.96	187120.92	231389.85	194463.26	239880.82	0	0	0	0	0	0	0	0	0	0	0.18	0.24	0.33	0.39	0.16	0.21	0.21	0.26	0.21	0.26	0.01	0.01	0	0	0.03	0.03	0.01	0.01	0.01	0.01	0	0	0.01	0.01	0.01	0.02	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.23	0.15	0.19	0.11	0.21	0.13	0.22	0.14	0.22	0.14	0	0	0	0	0	0	0	0	0	0	0.05	0.05	0.04	0.04	0.03	0.03	0.05	0.05	0.04	0.05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.09	0.09	0.1	0.1	0.13	0.14	0.09	0.09	0.09	0.09	0.24	0.21	0.15	0.13	0.31	0.29	0.22	0.2	0.23	0.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.2	0.25	0.17	0.21	0.11	0.15	0.19	0.24	0.19	0.24	1948781.25	2594315.5	716	18	57	111	106	85	149	107	88	117	75
5J	1075304	565539.5625	0	0	0	0	0.13	0.1	0.04	0.05	0	0	0.02	0.07	0	0	0.11	0.13	0	0	0	0	0.41	0.42	0	0	0	0	0	0	0.25	0.2	38.17	41.26	139810.55	156246.01	29145.28	31543.72	7394.48	8057.53	168955.83	187789.73	176350.31	195847.26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.08	0.07	0.03	0.03	0.23	0.21	0.08	0.07	0.08	0.07	0.03	0.03	0.04	0.05	0.06	0.07	0.03	0.03	0.03	0.04	0	0	0	0	0	0	0	0	0	0	0.03	0.08	0.02	0.06	0.03	0.1	0.03	0.08	0.03	0.08	0	0	0	0	0	0	0	0	0	0	0.13	0.16	0.11	0.14	0.09	0.11	0.12	0.16	0.12	0.15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.27	0.27	0.33	0.35	0.32	0.31	0.28	0.28	0.28	0.29	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.43	0.37	0.39	0.34	0.23	0.19	0.43	0.37	0.42	0.36	1948728.13	2594487.25	720	16	45	111	118	71	134	113	43	111	130
5L	1075291.375	566212.0625	0	0	0.01	0.02	0	0	0.18	0.16	0	0	0.01	0	0	0	0.02	0.03	0	0	0	0	0.51	0.53	0	0	0	0	0.09	0.08	0.16	0.17	42.41	45.77	143412.09	156391.47	33589.71	37548.24	7197.74	7456.83	177001.81	193939.71	184199.55	201396.54	0	0	0	0	0	0	0	0	0	0	0.02	0.03	0.03	0.04	0.02	0.02	0.02	0.03	0.02	0.03	0	0	0	0	0.01	0.01	0	0	0	0	0.13	0.12	0.17	0.15	0.3	0.27	0.14	0.12	0.14	0.13	0	0	0	0	0	0	0	0	0	0	0.02	0	0.01	0	0.02	0	0.02	0	0.02	0	0	0	0	0	0	0	0	0	0	0	0.03	0.04	0.02	0.03	0.02	0.03	0.03	0.03	0.03	0.03	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.39	0.41	0.48	0.5	0.39	0.42	0.41	0.43	0.41	0.43	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.11	0.1	0.04	0.03	0.06	0.05	0.1	0.08	0.1	0.08	0.3	0.31	0.24	0.25	0.17	0.2	0.29	0.3	0.28	0.3	1948672.5	2594685.25	671	16	52	107	106	66	126	115	55	120	120
6B	1075696.75	562923.0625	0	0	0.34	0.4	0	0	0.23	0.25	0	0	0	0	0	0	0.09	0.08	0	0	0	0	0.15	0.11	0.04	0.02	0	0	0	0	0.14	0.13	32.81	37.99	155451.9	183993.7	44334.93	55059.09	7651.03	8628.54	199786.83	239052.78	207437.86	247681.32	0	0	0	0	0	0	0	0	0	0	0.45	0.52	0.57	0.63	0.26	0.31	0.48	0.55	0.47	0.54	0	0	0	0	0	0	0	0	0	0	0.11	0.11	0.14	0.14	0.39	0.42	0.11	0.12	0.12	0.13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.11	0.1	0.07	0.06	0.06	0.05	0.1	0.09	0.1	0.09	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.07	0.05	0.05	0.04	0.11	0.08	0.06	0.05	0.07	0.05	0.05	0.01	0.02	0.01	0.06	0.02	0.04	0.01	0.04	0.01	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.21	0.2	0.14	0.12	0.11	0.11	0.2	0.18	0.19	0.18	1949045.88	2593743	568	12	58	114	102	97	161	104	67	127	117
6D	1075683	563564.375	0	0	0.33	0.36	0	0	0	0	0	0	0	0	0	0	0.01	0.01	0	0	0	0	0.02	0.02	0.58	0.55	0	0	0	0	0.05	0.06	32.92	36.59	197611.81	219846.28	41663.35	47761.95	10218.3	11120.34	239275.17	267608.23	249493.47	278728.58	0	0	0	0	0	0	0	0	0	0	0.31	0.34	0.55	0.58	0.2	0.22	0.35	0.38	0.35	0.38	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.61	0.58	0.38	0.35	0.76	0.73	0.57	0.54	0.58	0.55	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.05	0.06	0.05	0.05	0.03	0.04	0.05	0.06	0.05	0.06	1948992.25	2593931.75	583	9	86	114	71	103	172	103	99	133	87
6F	1075666.375	564230.125	0	0	0.47	0.51	0	0	0.01	0.01	0	0	0	0	0	0	0	0	0	0	0	0	0.33	0.3	0.07	0.07	0	0	0	0	0.08	0.08	34.8	40.31	160702.8	192362.23	49053.68	59876.89	6491.14	7395.83	209756.48	252239.12	216247.62	259634.95	0	0	0	0	0	0	0	0	0	0	0.6	0.63	0.72	0.74	0.46	0.5	0.63	0.66	0.62	0.65	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.01	0.01	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.17	0.15	0.13	0.12	0.28	0.25	0.16	0.15	0.16	0.15	0.09	0.08	0.04	0.04	0.14	0.13	0.08	0.07	0.08	0.07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.12	0.11	0.07	0.07	0.08	0.08	0.11	0.1	0.11	0.1	1948935.88	2594127.5	629	19	83	105	75	107	174	103	76	126	99
6H	1075660.875	564943.875	0	0	0.12	0.12	0.07	0.07	0	0	0	0	0.23	0.22	0	0	0.09	0.13	0	0	0	0	0.4	0.41	0.05	0.02	0	0	0	0	0.03	0.02	36.95	45.16	139649.49	168981.77	31620.13	38244.94	7342.5	8698.4	171269.62	207226.7	178612.12	215925.1	0	0	0	0	0	0	0	0	0	0	0.18	0.17	0.29	0.28	0.11	0.11	0.2	0.19	0.2	0.19	0.05	0.05	0.02	0.02	0.13	0.15	0.04	0.05	0.05	0.05	0	0	0	0	0.01	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.3	0.28	0.23	0.21	0.26	0.25	0.29	0.27	0.28	0.27	0	0	0	0	0	0	0	0	0	0	0.11	0.17	0.09	0.14	0.07	0.11	0.1	0.16	0.1	0.16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.25	0.27	0.28	0.3	0.3	0.31	0.26	0.27	0.26	0.27	0.07	0.04	0.04	0.02	0.08	0.04	0.06	0.03	0.06	0.03	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.03	0.02	0.03	0.02	0.03	0.02	0.03	0.02	0.03	0.02	1948879.13	2594338.25	701	14	67	105	84	90	154	107	60	119	114
6J	1075635.25	565550.3125	0	0	0.07	0.08	0.05	0.04	0.02	0.03	0	0	0	0	0	0	0.17	0.17	0	0	0	0	0.46	0.47	0	0	0	0	0	0	0.21	0.2	33.47	38.92	139351.3	161084.68	30968.27	36604.49	6034.83	6992.65	170319.57	197689.17	176354.4	204681.82	0	0	0	0	0	0	0	0	0	0	0.11	0.13	0.19	0.2	0.07	0.08	0.13	0.14	0.13	0.14	0.04	0.03	0.01	0.01	0.12	0.1	0.03	0.03	0.03	0.03	0.01	0.02	0.01	0.03	0.04	0.07	0.01	0.02	0.01	0.02	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.22	0.22	0.19	0.18	0.15	0.15	0.22	0.22	0.21	0.21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.26	0.27	0.28	0.29	0.39	0.39	0.26	0.27	0.27	0.28	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.35	0.33	0.3	0.27	0.22	0.2	0.34	0.32	0.34	0.31	1948824.63	2594515.75	696	14	63	105	93	74	137	111	36	108	134
6L	1075626.5	566204.875	0	0	0.11	0.12	0.04	0.04	0.13	0.14	0	0	0	0	0	0	0.06	0.06	0	0	0	0	0.3	0.29	0	0	0	0	0	0	0.34	0.33	40.64	43.52	181292.72	193951.92	41704	45304.92	7873.3	8494.27	222996.72	239256.84	230870.01	247751.11	0	0	0	0	0	0	0	0	0	0	0.13	0.14	0.21	0.22	0.1	0.12	0.15	0.16	0.14	0.15	0.02	0.02	0.01	0.01	0.07	0.08	0.02	0.02	0.02	0.02	0.07	0.08	0.09	0.1	0.19	0.21	0.07	0.08	0.08	0.08	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.07	0.07	0.06	0.06	0.05	0.05	0.07	0.07	0.07	0.07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.16	0.16	0.18	0.18	0.25	0.22	0.16	0.16	0.17	0.16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.54	0.52	0.43	0.41	0.32	0.31	0.52	0.5	0.51	0.49	1948771.5	2594708.75	654	19	57	107	103	80	143	110	42	110	127
6N	1075608.25	566872.25	0	0	0.13	0.12	0.02	0	0	0	0	0	0	0	0	0	0.03	0	0	0	0	0	0.75	0.83	0	0	0	0	0	0	0.06	0.06	37.9	39.26	117039.5	119462.81	31781.52	33219.91	5985.72	5832.76	148821.02	152682.72	154806.74	158515.48	0	0	0	0	0	0	0	0	0	0	0.24	0.22	0.32	0.3	0.15	0.14	0.25	0.24	0.25	0.24	0.02	0	0.01	0	0.05	0	0.01	0	0.02	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.04	0	0.03	0	0.02	0	0.04	0	0.04	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.59	0.67	0.55	0.63	0.69	0.79	0.58	0.66	0.59	0.67	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.1	0.1	0.08	0.07	0.07	0.07	0.1	0.1	0.1	0.1	1948714.5	2594905	683	25	46	116	120	67	129	118	58	127	122
