Tree_ID;Species;DBH_cm;Live_dead;Stump;North_m;East_m;ELEV_m;Tree_height_m;Crown_depth_m;Mean_crown_radius_m_from_center;Crown_radius_north_m_from_center;Crown_radius_east_m_from_center;Crown_radius_west_m_from_center;Crown_radius_south_m_from_center
689;DF;129.6;L;;98.03;96.98;1109.52;59.05;41.5;2.31;2.19;3.81;0.69;2.57
693;DF;95.8;L;;93.5;78.37;1108.37;47.06;14.21;2.32;1.91;1.93;2.54;2.9
694;DF;117.8;L;;98.04;74.37;1108.43;48.93;20.5;2.6;1.86;2.98;2.62;2.93
700;DF;88.2;L;;105.23;79.24;1108.65;40.25;16.25;1.68;1.63;1.6;1.48;2.01
701;WH;51.9;L;;104.16;78.81;1108.53;26.89;22.91;4.13;4.01;4.29;3.91;4.29
702;WH;69.5;L;;102.54;72.76;1108.23;44.04;34.44;2.42;4.34;2.06;2.14;1.14
707;SF;52.5;L;;110.54;75.61;1107.95;38.21;27.08;1.98;2.19;1.5;2.42;1.81
725;DF;33;L;;114.1;58.36;1106.7;24.02;13.69;1.24;1.88;1.32;0.63;1.12
727;WH;32.2;L;;110.38;55.39;1106.7;27.83;22.01;1.99;3.39;1;3.03;0.54
728;WH;61.2;L;;110.24;54.78;1106.7;36.68;33.91;3.01;3.04;4.03;2.02;2.94
738;DF;98;L;;104.82;51.19;1106.7;35.43;20.64;3.28;1.85;8.2;0.5;2.58
758;SF;51.9;L;;93.81;71.75;1107.68;37.04;16.28;1.57;1.48;1.35;1.91;1.53
759;DF;92.7;L;;90.59;72.34;1108.21;43.78;18.52;2.64;1.02;2.7;2.78;4.07
761;DF;71.3;L;;90.44;66.04;1107.82;43.16;19.69;1.65;1.4;1.6;1.47;2.13
764;WH;68.1;L;;95.18;63.34;1107.81;42.75;34.45;3.35;4.31;2.43;4.38;2.3
765;WH;60;L;;94.47;61.61;1107.82;37;28.49;3.38;4.4;1.07;4.52;3.51
766;DF;87.9;L;;90.76;62.43;1108.02;43.05;18.86;1.88;2.22;0.95;2.4;1.94
883;WH;54.7;L;;82.39;87.62;1108.44;36.95;21.11;3.46;3.06;2.15;4.41;4.21
888;SF;54.4;L;;72.5;86.83;1108.07;41.44;29.6;1.63;1.56;2.1;1.13;1.74
890;WH;58.5;L;;69.27;85.15;1108.31;37.18;33.15;NA;3.32;3.73;3.32;NA
893;DF;112.7;L;;66.09;88.64;1108.29;48.15;20.57;3.13;2.4;3.69;2.93;3.49
895;DF;127.2;L;;62.42;82.65;1108.14;54.28;28.88;3.3;4.32;2.47;3.11;3.28
901;SF;37.4;L;;72.35;82.64;1107.97;36.73;13.14;0.82;1.34;0.37;1.16;0.4
906;DF;51;L;;77.7;74.35;1107.62;30.5;21.83;2.51;1.85;2.21;4.32;1.67
923;SF;36.9;L;;78.53;66.77;1107.53;32.86;8.99;1.33;1.63;1.71;1.05;0.94
927;SF;52.5;L;;71.38;72.26;1107.87;37.07;24.59;2.09;1.49;1.74;2.48;2.66
999;WH;56.9;L;;138.83;322.26;1114.14;46.06;31.49;3.2;6.3;1.32;3.53;1.63
1006;WH;45.9;L;;151.66;313.81;1113.59;35.89;24.29;2.34;2.39;3.1;1.78;2.08
1008;NF;69.3;L;;156.25;314.37;1113.61;47.73;14.94;1.91;2.23;1.01;2.61;1.77
1010;GF;62.9;L;;159.91;318.68;1112.46;44.52;22.47;2.15;1.7;2.36;2.36;2.16
1011;GF;56;L;;162.23;317.39;1113.39;45.43;22.12;1.55;2.77;1.93;1.19;0.3
1012;SF;27.9;L;;159.03;312.08;1113.64;26.93;12.67;1.73;1.74;2.33;1.69;1.16
1014;WH;50.1;L;;156.97;303.38;1114.39;29.21;21.19;2.99;4;4.43;0.7;2.81
1017;WH;75.8;L;;156.83;302.26;1114.2;48.81;31.55;2.45;5.32;0.78;1.08;2.63
1018;WH;57.1;L;;156.1;300.53;1113.89;48.86;34.01;1.93;0.92;0.54;2.32;3.94
1022;DF;140.2;L;;144.78;311.25;1114.02;59.79;27.43;4.03;4.51;3.79;3.85;3.97
1024;WH;45.7;L;;140.92;313.27;1113.95;38.01;22.14;2.69;1.97;2.4;3.29;3.11
1027;WH;77.3;L;;139.55;302.2;1114.18;62.1;45.9;4.37;3.03;4.98;4.52;4.93
1029;WH;67.6;L;;145.57;302.24;1114.1;47.17;35.72;3.61;4.61;3.69;4.18;1.97
1033;WH;54;L;;157.08;296.33;1114.22;30.96;22.36;3.38;2.17;1.69;4.96;4.69
1037;WH;84.8;L;;161.49;295.72;1114.42;50.75;46.85;3.94;5.68;3.09;3.86;3.14
1073;WH;69.4;L;;130.77;293.19;1114.47;46.87;31.39;2.59;2.21;3.53;2.26;2.36
1120;DF;120.3;L;;125.29;279.71;1115.01;51.26;22.43;3.67;4.18;3.72;3.24;3.54
1125;DF;156.5;L;;123.49;270.8;1114.81;51.88;29.34;3.19;3.14;3.14;3.47;3.01
1215;WH;74.5;L;;101.44;201.29;1113.21;44.15;30.77;4.34;4.76;4.31;4.89;3.39
1236;WH;64.2;L;;97.11;190.61;1112.22;43.73;31.52;3.06;2.26;1.9;4.19;3.89
1252;SF;44.8;L;;89.72;163.72;1110.24;36.74;11.06;1.04;1.26;1.11;1.13;0.67
1462;SF;51;L;;170.13;315.81;1113.55;42.94;20.98;1.91;1.24;1.85;2.41;2.13
1464;DF;135.8;L;;171.7;308.49;1114.55;51.9;22.31;3.27;2.8;4.4;1.91;3.97
1471;DF;134.4;L;;184.22;308.83;1112.95;52.89;24.95;3.41;2.66;4.23;2.93;3.82
1474;WH;107.3;L;;188.1;306.01;1112.09;54.01;41.59;4.8;3.01;3.51;5.67;6.99
1489;WH;62.5;L;;180.28;303.47;1112.93;46.45;35.63;2.22;2.49;2.03;3.05;1.32
1490;WH;62.9;L;;172.79;302.71;1113.89;40.2;31.9;2.93;4.41;3.42;2.3;1.61
1491;WH;81.3;L;;171.05;301.84;1113.9;51.2;36.35;4.12;1.76;3.29;5.7;5.75
16;WH;37.8;L;;107.88;223.84;1113.63;24.73;17.99;2.43;NA;NA;NA;NA
49;WH;17.8;L;;133.07;206.48;1113.32;11.23;8.61;1.8;NA;NA;NA;NA
51;WH;30.6;L;;132.02;211.2;1113.62;19.87;14.61;2.2;NA;NA;NA;NA
57;SF;12.8;L;;112.65;227.82;1113.73;11.27;6.6;1.25;NA;NA;NA;NA
58;SF;11.2;L;;111.22;228.76;1113.53;10.04;5.91;1.23;NA;NA;NA;NA
60;SF;14.4;L;;117.53;229.77;1113.77;12.5;7.29;1.28;NA;NA;NA;NA
61;SF;14.5;L;;117.65;230.48;1113.84;12.58;7.33;1.28;NA;NA;NA;NA
63;SF;11.3;L;;122.52;222.2;1113.98;10.12;5.95;1.23;NA;NA;NA;NA
65;WH;13.5;L;;130.22;223.33;1113.64;8.33;6.59;1.67;NA;NA;NA;NA
70;SF;12.8;L;;139.32;220.46;1113.05;11.27;6.6;1.25;NA;NA;NA;NA
76;SF;15.7;L;;115.1;236.71;1113.45;13.5;7.85;1.31;NA;NA;NA;NA
82;WH;26.5;L;;144.43;202.42;1112.44;17.1;12.69;2.07;NA;NA;NA;NA
88;WH;47.4;L;;154.48;198.84;1111.63;31.2;22.49;2.72;NA;NA;NA;NA
90;SF;24;L;;158.7;197.71;1111.56;19.87;11.43;1.45;NA;NA;NA;NA
91;WH;27.5;L;;158.45;199.38;1111.63;17.77;13.16;2.11;NA;NA;NA;NA
92;SF;26.1;L;;159.36;199.06;1111.61;21.48;12.34;1.49;NA;NA;NA;NA
93;SF;26.3;L;;155.52;203.28;1111.99;21.64;12.42;1.49;NA;NA;NA;NA
98;SF;21.4;L;;164.7;207;1112.12;17.87;10.31;1.4;NA;NA;NA;NA
99;SF;21;L;;162.1;206.38;1112.1;17.57;10.14;1.4;NA;NA;NA;NA
101;SF;45.1;L;;155.96;206.69;1112.51;36.08;20.54;1.82;NA;NA;NA;NA
102;SF;30.8;L;;158.6;207.52;1112.26;25.09;14.37;1.57;NA;NA;NA;NA
103;SF;10.9;L;;141.93;207.61;1112.8;9.81;5.78;1.22;NA;NA;NA;NA
106;SF;14.1;L;;159;209.53;1112.45;12.27;7.16;1.28;NA;NA;NA;NA
107;SF;22.7;L;;153.22;209.04;1112.63;18.87;10.87;1.43;NA;NA;NA;NA
108;SF;21.6;L;;158.01;211.78;1112.63;18.03;10.4;1.41;NA;NA;NA;NA
109;SF;14.6;L;;160.6;213.97;1112.67;12.65;7.38;1.29;NA;NA;NA;NA
110;SF;36.9;L;;160.31;215.25;1112.56;29.78;17;1.67;NA;NA;NA;NA
112;SF;18.9;L;;139.34;212.58;1113.17;15.95;9.23;1.36;NA;NA;NA;NA
114;SF;10.9;L;;146.32;214.03;1112.82;9.81;5.78;1.22;NA;NA;NA;NA
116;WH;44.9;L;;149.71;215.58;1112.8;29.52;21.31;2.65;NA;NA;NA;NA
117;SF;34.2;L;;167.2;218.26;1112.42;27.71;15.83;1.63;NA;NA;NA;NA
119;SF;23;L;;141.57;218.95;1113.19;19.1;11;1.43;NA;NA;NA;NA
121;WH;26.5;L;;165.53;223.05;1112.73;17.1;12.69;2.07;NA;NA;NA;NA
126;WH;41;L;;154.23;227.81;1113.24;26.88;19.49;2.53;NA;NA;NA;NA
127;WH;11.6;L;;153.8;227.32;1113.01;7.04;5.7;1.61;NA;NA;NA;NA
129;WH;24.6;L;;148.11;225.7;1113.13;15.82;11.8;2.02;NA;NA;NA;NA
134;SF;17.7;L;;162.85;234.96;1112.89;15.03;8.71;1.34;NA;NA;NA;NA
135;SF;27.5;L;;161.57;237.74;1113.17;22.56;12.94;1.51;NA;NA;NA;NA
143;SF;10.3;L;;176.53;245.2;1111.93;9.35;5.52;1.21;NA;NA;NA;NA
145;WH;5.4;L;;178.22;252.59;1111.97;2.86;2.8;1.42;NA;NA;NA;NA
150;WH;46.4;L;;162.8;252.41;1113.27;30.53;22.02;2.69;NA;NA;NA;NA
151;WH;49.7;L;;160.26;249.59;1113.57;32.76;23.56;2.8;NA;NA;NA;NA
153;WH;25.1;L;;159.12;243.44;1113.21;16.15;12.03;2.03;NA;NA;NA;NA
155;SF;35;L;;158.04;252.97;1113.57;28.32;16.18;1.64;NA;NA;NA;NA
156;WH;44.1;L;;146.33;236.49;1113.38;28.98;20.94;2.62;NA;NA;NA;NA
158;WH;29.3;L;;147.67;240.89;1113.08;18.99;14;2.16;NA;NA;NA;NA
160;WH;43.8;L;;146.42;244.9;1113.33;28.77;20.8;2.61;NA;NA;NA;NA
161;SF;32.6;L;;150.49;252.04;1113.65;26.48;15.14;1.6;NA;NA;NA;NA
164;SF;32.3;L;;153.78;253.14;1113.53;26.25;15.01;1.59;NA;NA;NA;NA
165;SF;12;L;;154.72;257.76;1113.48;10.66;6.26;1.24;NA;NA;NA;NA
166;SF;19.3;L;;154.37;259.02;1113.52;16.26;9.4;1.37;NA;NA;NA;NA
168;SF;45;L;;146.56;262.08;1113.78;36;20.49;1.81;NA;NA;NA;NA
170;SF;19.9;L;;138.29;262.56;1113.85;16.72;9.66;1.38;NA;NA;NA;NA
173;SF;24.6;L;;131.93;263.86;1114.13;20.33;11.69;1.46;NA;NA;NA;NA
175;SF;28.5;L;;124.65;266.63;1114.36;23.33;13.37;1.53;NA;NA;NA;NA
176;SF;25.5;L;;124.67;262.13;1114.31;21.02;12.08;1.48;NA;NA;NA;NA
177;SF;49.2;L;;123.81;259.87;1114.16;39.23;22.3;1.89;NA;NA;NA;NA
179;SF;45.6;L;;120.11;257.41;1113.82;36.46;20.75;1.83;NA;NA;NA;NA
180;SF;19;L;;121.87;253.4;1114.11;16.03;9.28;1.36;NA;NA;NA;NA
181;SF;38.1;L;;118.81;252.45;1113.97;30.7;17.52;1.69;NA;NA;NA;NA
182;WH;18.4;L;;122.12;252.48;1114.03;11.63;8.89;1.82;NA;NA;NA;NA
184;WH;26.5;L;;118.83;250.14;1114.11;17.1;12.69;2.07;NA;NA;NA;NA
185;SF;23.3;L;;119.71;245.64;1113.56;19.33;11.13;1.44;NA;NA;NA;NA
186;WH;10.4;L;;118.21;247.98;1113.52;6.23;5.14;1.57;NA;NA;NA;NA
187;SF;31.9;L;;116.25;242.88;1113.57;25.94;14.84;1.59;NA;NA;NA;NA
188;SF;14.9;L;;119.24;241.51;1113.54;12.88;7.51;1.29;NA;NA;NA;NA
189;SF;18.3;L;;121.21;243.54;1113.82;15.49;8.97;1.35;NA;NA;NA;NA
190;SF;29;L;;125.12;239.36;1113.79;23.71;13.59;1.54;NA;NA;NA;NA
194;WH;46.1;L;;134.72;236.73;1113.85;30.33;21.88;2.68;NA;NA;NA;NA
195;WH;14.9;L;;135.32;237.06;1113.69;9.27;7.25;1.71;NA;NA;NA;NA
196;WH;29.9;L;;135.8;236.24;1113.85;19.39;14.28;2.18;NA;NA;NA;NA
197;WH;19.4;L;;136.89;239.79;1113.53;12.31;9.36;1.85;NA;NA;NA;NA
198;SF;13.1;L;;136.09;243.51;1113.61;11.5;6.73;1.26;NA;NA;NA;NA
200;WH;12.3;L;;132.76;245.18;1113.69;7.52;6.03;1.63;NA;NA;NA;NA
201;WH;10.9;L;;138.46;242.23;1113.61;6.57;5.37;1.59;NA;NA;NA;NA
207;SF;13.9;L;;130.82;248.78;1113.59;12.11;7.08;1.27;NA;NA;NA;NA
211;SF;11.1;L;;124.38;252.63;1113.85;9.96;5.87;1.23;NA;NA;NA;NA
212;SF;11.2;L;;131.5;256.52;1113.88;10.04;5.91;1.23;NA;NA;NA;NA
213;SF;23.5;L;;131.81;260.52;1113.96;19.49;11.22;1.44;NA;NA;NA;NA
214;SF;16.9;L;;160.01;259.92;1113.56;14.42;8.37;1.33;NA;NA;NA;NA
215;SF;10.3;L;;158.34;261;1113.64;9.35;5.52;1.21;NA;NA;NA;NA
217;SF;22.4;L;;157.3;264.51;1113.98;18.64;10.74;1.42;NA;NA;NA;NA
220;SF;15.4;L;;159.55;272.25;1114.08;13.27;7.72;1.3;NA;NA;NA;NA
221;SF;11;L;;159.31;274.8;1114.24;9.89;5.82;1.22;NA;NA;NA;NA
223;SF;14.6;L;;154.06;283.43;1114.34;12.65;7.38;1.29;NA;NA;NA;NA
224;SF;13.3;L;;152.41;283.78;1114.29;11.65;6.82;1.26;NA;NA;NA;NA
225;SF;11.2;L;;152.45;278.58;1114.1;10.04;5.91;1.23;NA;NA;NA;NA
226;SF;16.7;L;;153.55;288.59;1114.25;14.27;8.28;1.32;NA;NA;NA;NA
227;WH;28.9;L;;149.69;288.36;1114.29;18.72;13.81;2.15;NA;NA;NA;NA
229;WH;27.8;L;;144.52;290.4;1114.14;17.98;13.3;2.11;NA;NA;NA;NA
235;WH;30.5;L;;138.96;283.96;1114.17;19.8;14.56;2.2;NA;NA;NA;NA
238;SF;33.3;L;;131.45;280.6;1114.36;27.01;15.44;1.61;NA;NA;NA;NA
239;SF;23.4;L;;131.38;275.95;1114.62;19.41;11.17;1.44;NA;NA;NA;NA
242;SF;40.8;L;;137.09;267.36;1114.15;32.77;18.68;1.74;NA;NA;NA;NA
245;SF;24.6;L;;139.08;277.08;1114.34;20.33;11.69;1.46;NA;NA;NA;NA
247;SF;32;L;;136.6;271.92;1114.18;26.02;14.88;1.59;NA;NA;NA;NA
248;SF;32.3;L;;140.83;271.67;1114.25;26.25;15.01;1.59;NA;NA;NA;NA
249;SF;19.2;L;;141.22;264.94;1113.92;16.19;9.36;1.37;NA;NA;NA;NA
250;SF;17.3;L;;147.34;266.87;1113.99;14.73;8.54;1.33;NA;NA;NA;NA
251;SF;47;L;;150.58;263.08;1113.91;37.54;21.35;1.85;NA;NA;NA;NA
252;SF;18.8;L;;153.3;261.21;1113.68;15.88;9.19;1.36;NA;NA;NA;NA
254;SF;25;L;;154.55;274.96;1114.18;20.64;11.86;1.47;NA;NA;NA;NA
264;SF;12;L;;175.66;286.11;1113.45;10.66;6.26;1.24;NA;NA;NA;NA
265;SF;16.8;L;;172.38;283.74;1114.22;14.34;8.33;1.32;NA;NA;NA;NA
268;SF;45.4;L;;168.34;277.86;1114.18;36.31;20.66;1.82;NA;NA;NA;NA
270;WH;35.3;L;;161.78;275.03;1114.1;23.04;16.81;2.35;NA;NA;NA;NA
271;SF;13.2;L;;163.15;270.3;1114.02;11.58;6.77;1.26;NA;NA;NA;NA
272;SF;14.3;L;;163.23;262.84;1113.61;12.42;7.25;1.28;NA;NA;NA;NA
273;WH;31.3;L;;167.55;259.71;1113.33;20.34;14.94;2.22;NA;NA;NA;NA
277;WH;19.5;L;;173.3;264.7;1112.79;12.37;9.41;1.86;NA;NA;NA;NA
278;SF;17.9;L;;181.33;272.87;1112.45;15.19;8.8;1.34;NA;NA;NA;NA
279;WH;46.5;L;;183.74;277.48;1112.48;30.6;22.06;2.7;NA;NA;NA;NA
280;SF;17.1;L;;180.6;277.37;1112.56;14.57;8.46;1.33;NA;NA;NA;NA
281;SF;15;L;;179.45;274.63;1112.84;12.96;7.55;1.29;NA;NA;NA;NA
282;WH;14;L;;174.77;283.89;1113.23;8.66;6.83;1.69;NA;NA;NA;NA
283;WH;57.3;L;;173.21;277.74;1113.95;41.31;31.36;3.4;NA;NA;NA;NA
284;SF;10.5;L;;170.34;271.14;1113.97;9.5;5.61;1.21;NA;NA;NA;NA
286;WH;25.3;L;;172.17;269.48;1113.78;16.29;12.13;2.04;NA;NA;NA;NA
287;WH;22.9;L;;175.86;274.33;1112.96;14.67;11;1.96;NA;NA;NA;NA
288;WH;45.7;L;;176.16;274.08;1112.94;30.06;21.69;2.67;NA;NA;NA;NA
289;SF;28.9;L;;122.74;172.63;1111.72;23.63;13.55;1.53;NA;NA;NA;NA
294;WH;22;L;;128.82;187.89;1112.04;14.06;10.58;1.93;NA;NA;NA;NA
301;SF;16.1;L;;105.57;209.18;1113.18;13.8;8.02;1.31;NA;NA;NA;NA
302;WH;37.6;L;;102.11;194.83;1112.58;24.59;17.89;2.42;NA;NA;NA;NA
303;WH;30.5;L;;99.43;190.87;1112.13;19.8;14.56;2.2;NA;NA;NA;NA
305;SF;19.5;L;;100.63;182.13;1111.9;16.42;9.49;1.37;NA;NA;NA;NA
306;WH;28;L;;104.04;178.27;1111.69;18.11;13.39;2.12;NA;NA;NA;NA
308;SF;21.3;L;;108.9;178.96;1111.94;17.8;10.27;1.4;NA;NA;NA;NA
309;SF;20.2;L;;112.08;176.44;1111.9;16.95;9.79;1.38;NA;NA;NA;NA
310;SF;16.8;L;;115.24;175.34;1111.85;14.34;8.33;1.32;NA;NA;NA;NA
311;SF;14.4;L;;114.75;174.01;1111.87;12.5;7.29;1.28;NA;NA;NA;NA
312;SF;14.2;L;;117.47;174.92;1111.86;12.35;7.2;1.28;NA;NA;NA;NA
313;SF;11.5;L;;120.57;171.44;1111.7;10.27;6.04;1.23;NA;NA;NA;NA
314;SF;18;L;;120.11;176.28;1111.82;15.26;8.84;1.35;NA;NA;NA;NA
315;SF;14.8;L;;117.57;178.26;1111.98;12.81;7.46;1.29;NA;NA;NA;NA
316;SF;10.4;L;;120.19;179.22;1111.94;9.43;5.57;1.21;NA;NA;NA;NA
318;SF;19.7;L;;119.19;182.37;1112;16.57;9.58;1.37;NA;NA;NA;NA
319;WH;21.8;L;;116.18;182.97;1112.16;13.93;10.48;1.93;NA;NA;NA;NA
323;SF;25.7;L;;129.19;196.41;1112.82;21.18;12.17;1.48;NA;NA;NA;NA
324;SF;20.2;L;;119.24;199.42;1113.45;16.95;9.79;1.38;NA;NA;NA;NA
325;WH;28;L;;110.49;201.15;1113.45;18.11;13.39;2.12;NA;NA;NA;NA
326;SF;19;L;;106.55;201.5;1113.16;16.03;9.28;1.36;NA;NA;NA;NA
327;WH;33;L;;106.12;195.57;1112.84;21.49;15.74;2.28;NA;NA;NA;NA
335;SF;11;L;;112.14;194.38;1112.97;9.89;5.82;1.22;NA;NA;NA;NA
339;SF;31.9;L;;150.46;165.79;1107.22;25.94;14.84;1.59;NA;NA;NA;NA
340;SF;26.3;L;;147.32;166.86;1107.97;21.64;12.42;1.49;NA;NA;NA;NA
341;SF;15;L;;151.41;174.63;1108;12.96;7.55;1.29;NA;NA;NA;NA
343;SF;10.8;L;;153.49;177.24;1108.56;9.73;5.74;1.22;NA;NA;NA;NA
345;SF;28.1;L;;153;179.84;1109.04;23.02;13.2;1.52;NA;NA;NA;NA
353;SF;35.2;L;;153.04;187.59;1110.41;28.47;16.26;1.64;NA;NA;NA;NA
356;SF;28.2;L;;157.11;191.59;1110.87;23.1;13.24;1.52;NA;NA;NA;NA
357;SF;10.7;L;;150.93;191.96;1111.14;9.66;5.69;1.22;NA;NA;NA;NA
359;SF;12.8;L;;151.2;195.99;1111.56;11.27;6.6;1.25;NA;NA;NA;NA
362;SF;18.4;L;;132.98;192.39;1112.33;15.57;9.02;1.35;NA;NA;NA;NA
364;WH;15.9;L;;134.18;189.5;1111.95;9.94;7.72;1.74;NA;NA;NA;NA
365;WH;36.7;L;;136.66;187.68;1111.72;23.98;17.47;2.39;NA;NA;NA;NA
367;SF;24.3;L;;127.37;180.56;1111.71;20.1;11.56;1.45;NA;NA;NA;NA
369;SF;23.7;L;;134.21;178.71;1111.13;19.64;11.3;1.44;NA;NA;NA;NA
370;WH;18.5;L;;136.47;176.02;1110.57;11.7;8.94;1.83;NA;NA;NA;NA
374;SF;32.9;L;;139.98;171.58;1110.13;26.71;15.27;1.6;NA;NA;NA;NA
375;SF;22;L;;144.3;164.55;1108.49;18.34;10.57;1.41;NA;NA;NA;NA
376;SF;42.4;L;;147.55;160.49;1107.85;34;19.37;1.77;NA;NA;NA;NA
377;SF;34.8;L;;145.01;170.14;1108.81;28.17;16.09;1.64;NA;NA;NA;NA
378;SF;12.3;L;;143.23;173.92;1109.43;10.89;6.39;1.25;NA;NA;NA;NA
379;SF;21.5;L;;147.83;176.74;1109.29;17.95;10.35;1.41;NA;NA;NA;NA
380;SF;35.8;L;;145.42;178.04;1109.91;28.93;16.52;1.65;NA;NA;NA;NA
382;SF;47;L;;144.05;183.04;1110.56;37.54;21.35;1.85;NA;NA;NA;NA
383;SF;44;L;;138.12;179.91;1110.87;35.23;20.06;1.8;NA;NA;NA;NA
386;WH;30.3;L;;142.11;143.87;1108.91;19.66;14.47;2.19;NA;NA;NA;NA
388;SF;29.2;L;;143.15;149.75;1109.31;23.87;13.68;1.54;NA;NA;NA;NA
389;SF;11.5;L;;143.36;150.6;1109.28;10.27;6.04;1.23;NA;NA;NA;NA
397;SF;14.9;L;;142.49;156.05;1108.79;12.88;7.51;1.29;NA;NA;NA;NA
398;SF;10.9;L;;140.65;154.6;1109.38;9.81;5.78;1.22;NA;NA;NA;NA
400;WH;19.5;L;;140.36;160.69;1109.66;12.37;9.41;1.86;NA;NA;NA;NA
401;SF;21.9;L;;137.02;162.65;1110.01;18.26;10.53;1.41;NA;NA;NA;NA
403;SF;10.5;L;;136.7;158.58;1110.02;9.5;5.61;1.21;NA;NA;NA;NA
404;SF;17.7;L;;134.78;164.05;1110.21;15.03;8.71;1.34;NA;NA;NA;NA
405;SF;20.1;L;;133.37;162.17;1110.78;16.88;9.75;1.38;NA;NA;NA;NA
406;SF;39.9;L;;132.42;159.19;1110.85;32.08;18.29;1.73;NA;NA;NA;NA
407;SF;12.6;L;;125.59;166.74;1111.47;11.12;6.51;1.25;NA;NA;NA;NA
409;SF;16.7;L;;127.88;161.38;1111.38;14.27;8.28;1.32;NA;NA;NA;NA
411;SF;28.2;L;;124.11;153.41;1111.61;23.1;13.24;1.52;NA;NA;NA;NA
412;SF;16.5;L;;115.89;140.63;1111.31;14.11;8.2;1.32;NA;NA;NA;NA
413;SF;12.6;L;;120.25;141.38;1111.36;11.12;6.51;1.25;NA;NA;NA;NA
414;SF;46;L;;122.37;140.57;1111.48;36.77;20.92;1.83;NA;NA;NA;NA
415;SF;14.5;L;;129.07;135.99;1111.12;12.58;7.33;1.28;NA;NA;NA;NA
416;SF;11.6;L;;132.13;136.36;1110.94;10.35;6.08;1.23;NA;NA;NA;NA
417;SF;16.8;L;;133.55;136.26;1110.84;14.34;8.33;1.32;NA;NA;NA;NA
418;SF;24.7;L;;133.55;135.22;1110.9;20.41;11.73;1.46;NA;NA;NA;NA
419;SF;18.3;L;;130.29;137.33;1109.99;15.49;8.97;1.35;NA;NA;NA;NA
420;SF;16.8;L;;137.97;138.47;1110.17;14.34;8.33;1.32;NA;NA;NA;NA
423;SF;12;L;;134.84;148.04;1110.49;10.66;6.26;1.24;NA;NA;NA;NA
424;SF;18.8;L;;133.74;148.32;1110.86;15.88;9.19;1.36;NA;NA;NA;NA
425;SF;25.5;L;;133.25;154.29;1110.81;21.02;12.08;1.48;NA;NA;NA;NA
426;SF;13.9;L;;130.89;155.45;1111.31;12.11;7.08;1.27;NA;NA;NA;NA
427;SF;38.4;L;;130.25;153.79;1111.44;30.93;17.64;1.7;NA;NA;NA;NA
428;SF;11.7;L;;130.64;151.83;1111.39;10.43;6.13;1.24;NA;NA;NA;NA
429;SF;47.9;L;;128.06;152.18;1111.43;38.23;21.74;1.87;NA;NA;NA;NA
430;SF;15.6;L;;128.32;150.24;1111.3;13.42;7.81;1.3;NA;NA;NA;NA
431;SF;17.9;L;;123.78;146.53;1111.76;15.19;8.8;1.34;NA;NA;NA;NA
437;SF;10;L;;116.09;154.91;1111.68;9.12;5.39;1.21;NA;NA;NA;NA
440;SF;14.4;L;;115.31;158.24;1111.5;12.5;7.29;1.28;NA;NA;NA;NA
441;GF;21;L;;121.54;163.94;1111.69;17.57;10.14;1.4;NA;NA;NA;NA
444;WH;33.5;L;;101.32;175.45;1111.1;21.82;15.97;2.29;NA;NA;NA;NA
445;GF;44.5;L;;98.73;176.05;1110.94;35.62;20.28;1.81;NA;NA;NA;NA
446;SF;12;L;;95.1;172.36;1110.84;10.66;6.26;1.24;NA;NA;NA;NA
448;GF;27;L;;94.03;165.93;1110.39;22.18;12.73;1.5;NA;NA;NA;NA
449;GF;29.4;L;;95.85;164.53;1110.43;24.02;13.76;1.54;NA;NA;NA;NA
450;SF;10.6;L;;92.42;158.84;1110;9.58;5.65;1.22;NA;NA;NA;NA
455;SF;15.4;L;;97.91;149.01;1110.15;13.27;7.72;1.3;NA;NA;NA;NA
456;SF;16.1;L;;104.62;146.89;1110.69;13.8;8.02;1.31;NA;NA;NA;NA
457;SF;32.1;L;;103.14;145.69;1110.14;26.09;14.93;1.59;NA;NA;NA;NA
458;SF;11.7;L;;103.01;145.95;1110.13;10.43;6.13;1.24;NA;NA;NA;NA
459;SF;15.4;L;;110.51;145.74;1111.13;13.27;7.72;1.3;NA;NA;NA;NA
460;SF;24.3;L;;111.14;149.16;1110.72;20.1;11.56;1.45;NA;NA;NA;NA
461;SF;36.9;L;;106.04;148.99;1110.66;29.78;17;1.67;NA;NA;NA;NA
462;SF;15.6;L;;106.84;151.61;1110.84;13.42;7.81;1.3;NA;NA;NA;NA
463;SF;45.4;L;;102.86;151.72;1110.76;36.31;20.66;1.82;NA;NA;NA;NA
465;SF;14.3;L;;99.43;157.43;1110.26;12.42;7.25;1.28;NA;NA;NA;NA
467;GF;32.2;L;;103.86;160.74;1110.74;26.17;14.97;1.59;NA;NA;NA;NA
470;SF;11.5;L;;99.32;166.5;1110.59;10.27;6.04;1.23;NA;NA;NA;NA
472;SF;10.1;L;;100.38;169.71;1110.97;9.2;5.44;1.21;NA;NA;NA;NA
473;SF;9.6;L;;103.62;170.07;1110.97;8.81;5.22;1.2;NA;NA;NA;NA
475;SF;23.1;L;;109.2;158.98;1110.83;19.18;11.04;1.43;NA;NA;NA;NA
476;SF;10.2;L;;106.21;114.58;1109.34;9.27;5.48;1.21;NA;NA;NA;NA
477;SF;11.5;L;;103.6;113.91;1109.29;10.27;6.04;1.23;NA;NA;NA;NA
